Supplier,Model,SerialNumber,Condition,Note,ReceivedDate,StockStatus
39,GLC-LH-SM,AGC1709V6DC,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1709V6DD,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1709V6DE,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V66S,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V66R,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V66Q,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V66P,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V66N,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1709V6AE,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1709V6AF,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1709V6AG,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1709V6AH,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1709V6AJ,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1709V20U,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1709V20T,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1709V20S,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1709V20R,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1709V20Q,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V441,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V440,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V43Z,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V43Y,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V43X,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V4H1,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V4H0,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V4GZ,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V4GY,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V4GX,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V71M,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V71L,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V71K,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V71J,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V71G,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1710V1W5,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1710V1W6,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1710V1W7,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1710V1W8,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1710V1W9,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V6T5,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V6T4,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V6T3,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V6T2,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V6T1,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V50D,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V50C,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V50B,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V509,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V508,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V1K1,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V1K0,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V1JZ,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V1JY,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V1JX,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V44Q,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V44R,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V44S,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V44T,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V44U,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1709V5YR,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1709V5YS,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1709V5YT,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1709V5YU,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1709V5YV,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V70L,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V70M,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V6TZ,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V6U0,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V6U1,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1709V6E6,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1709V6E7,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1709V6E8,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1709V6E9,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1709V6EA,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V6EX,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V6EY,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V6EZ,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V6F0,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V6F1,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1709V4AR,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1709V4AT,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1709V4AU,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1709V4AV,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1709V4AW,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V43W,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V43V,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V43U,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V43S,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V43R,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V4HW,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V1LM,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V4HU,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V4HT,USEB,wh by Giang---osi hardware,1450026000,0
39,GLC-LH-SM,AGC1708V4HS,USEB,wh by Giang---osi hardware,1450026000,0
39,PVDM3-16X#01,FOC15191ABB,USEB,wh by Giang---osi hardware,1450026000,0
39,PVDM3-16X#01,FOC150832SP,USEB,wh by Giang---osi hardware,1450026000,0
39,C4KX-PWR-750AC-R,ART1645X33X,USEB,wh by Giang---| Model Note:V01|---osi hardware,1450112400,0
39,C4KX-PWR-750AC-R,ART1349X187,USEB,wh by Giang---| Model Note:V01|---osi hardware,1450112400,0
39,2911-FANASSY ,FOX1631GMZM,USEB,wh by Giang---| Model Note:V01|---osi hardware,1450112400,0
39,2911-FANASSY ,FOX1801G4RL,USEB,wh by Giang---| Model Note:V01|---osi hardware,1450112400,0
39,2911-FANASSY ,FOX1536G0R3,USEB,wh by Giang---| Model Note:V01|---osi hardware,1450112400,0
39,2911-FANASSY ,FOX1524GZ5G,USEB,wh by Giang---| Model Note:V01|---osi hardware,1450112400,0
39,2911-FANASSY ,FOX1731GA6W,USEB,wh by Giang---| Model Note:V01|---osi hardware,1450112400,0
39,2911-FANASSY ,FOX1607GW5G,USEB,wh by Giang---| Model Note:V01|---osi hardware,1450112400,0
39,2911-FANASSY ,FOX1537G6YK,USEB,wh by Giang---| Model Note:V01|---osi hardware,1450112400,0
39,SFP-10G-LR,F1923024NSA,NIB,wh by Giang---osi hardware,1450112400,0
39,PWR-60W-AC,DAB1511504S,USEB,WH BY Giang---osi hardware,1450112400,0
39,PWR-60W-AC,DAB151150TY,USEB,WH BY Giang---osi hardware,1450112400,0
39,PWR-60W-AC,DAB151150TR,USEB,WH BY Giang---osi hardware,1450112400,0
39,PWR-60W-AC,DAB15115080,USEB,WH BY Giang---osi hardware,1450112400,0
39,PWR-60W-AC,DAB1511502C,USEB,WH BY Giang---osi hardware,1450112400,0
39,PWR-60W-AC,DAB1511504P,USEB,WH BY Giang---osi hardware,1450112400,0
39,PWR-60W-AC,DAB1514510U,USEB,WH BY Giang---osi hardware,1450112400,0
39,PWR-60W-AC,DAB151150E9,USEB,WH BY Giang---osi hardware,1450112400,0
39,PWR-60W-AC,DAB151150G3,USEB,WH BY Giang---osi hardware,1450112400,0
39,PWR-60W-AC,DAB151150U1,USEB,WH BY Giang---osi hardware,1450112400,0
39,PWR-60W-AC,DTH1503T5W7,USEB,WH BY Giang---osi hardware,1450112400,0
39,PWR-60W-AC,DAB151152LC,USEB,WH BY Giang---osi hardware,1450112400,0
39,PWR-60W-AC,DAB1511503R,USEB,WH BY Giang---osi hardware,1450112400,0
39,PWR-60W-AC,DAB151150TK,USEB,WH BY Giang---osi hardware,1450112400,0
39,PWR-60W-AC,DTH1414T02X,USEB,WH BY Giang---osi hardware,1450112400,0
39,PWR-60W-AC,DAB1511507Z,USEB,WH BY Giang---osi hardware,1450112400,0
39,PWR-60W-AC,DAB1511500D,USEB,WH BY Giang---osi hardware,1450112400,0
39,PWR-60W-AC,DAB151453QU,USEB,WH BY Giang---osi hardware,1450112400,0
39,PWR-60W-AC,DAB15115085,USEB,WH BY Giang---osi hardware,1450112400,0
39,PWR-60W-AC,IPS007114,USEB,WH BY Giang---osi hardware,1450112400,0
39,GLC-T,AGS1022L4ME,USEB,wh by Giang---osi hardware,1450198800,0
39,GLC-T,AGS1016L3B1,USEB,wh by Giang---to Curvature SIN - PO4034113---osi hardware,1450198800,0
39,GLC-T,MTC1037019G,USEB,wh by Giang---osi hardware,1450198800,0
39,GLC-T,MTC103900L8,USEB,wh by Giang---osi hardware,1450198800,0
39,GLC-T,MTC102800H4,USEB,wh by Giang---osi hardware,1450198800,0
39,GLC-T,AGM113921WN,USEB,"wh by Giang, broken handle for Ebay---osi hardware",1450198800,1
39,GLC-T,MTC102904B6,USEB,"wh by Giang, Broken Handle---osi hardware",1450198800,0
39,GLC-T,MTC102904XW,USEB,"wh by Giang, Broken Handle---osi hardware",1450198800,0
39,ILPM-8=,FOC110268G3,USEB,"wh by Giang---osi hardware

Location : Drawer",1452013200,1
39,ILPM-8,FOC112302KF,USEB,wh by Giang---osi hardware,1452013200,0
39,X2-10GB-T,DTY15520049,USEB,"wh by Giang,---osi hardware",1450198800,0
39,X2-10GB-T,DTY1552008M,USEB,"wh by Giang,---osi hardware",1450198800,0
39,X2-10GB-T,DTY160100CL,USEB,"wh by Giang,---osi hardware",1450198800,0
39,X2-10GB-T,DTY1603009Q,USEB,"wh by Giang,---osi hardware",1450198800,0
39,X2-10GB-T,DTY16030024,USEB,"wh by Giang,---osi hardware",1450198800,0
39,X2-10GB-T,DTY15480092,USEB,"wh by Giang,---osi hardware",1450198800,0
39,X2-10GB-T,DTY1548003N,USEB,"wh by Giang,---osi hardware",1450198800,0
39,X2-10GB-T,DTY1550001N,USEB,"wh by Giang,---osi hardware",1450198800,0
39,ILPM-8,FOC09122G4W,USEB,"wh by Giang,---osi hardware",1450198800,0
39,ILPM-8,FOC12025ERM,USEB,"wh by Giang,---osi hardware",1450198800,0
39,ILPM-8,FOC10253YQP,USEB,"wh by Giang,---osi hardware",1450198800,0
39,ILPM-8,FOC09192PGL,USEB,"wh by Giang,---osi hardware",1450198800,0
39,ILPM-8,FOC10144Q9F,USEB,"wh by Giang,---osi hardware",1450198800,0
39,ILPM-8,FOC10243GVG,USEB,"wh by Giang,---osi hardware",1450198800,0
39,ILPM-8,FOC10251SMQ,USEB,"wh by Giang,---osi hardware",1450198800,0
39,ILPM-8,FOC12025EYC,USEB,"wh by Giang,---osi hardware",1450198800,0
39,ILPM-8,FOC09071JFK,USEB,"wh by Giang,---osi hardware",1450198800,0
39,ILPM-8,FOC09071JJQ,USEB,"wh by Giang,---osi hardware",1450198800,0
39,PWR-3750G-24TS-S,LIT09430209,USEB,wh by Giang---osi hardware,1450285200,0
39,PWR-3750G-24TS-S,LIT1018078P,USEB,wh by Giang---osi hardware,1450285200,0
39,PWR-3750G-24TS-S,LIT133303PR,USEB,wh by Giang---osi hardware,1450285200,0
39,PWR-3750G-24TS-S,LIT074301A2,USEB,wh by Giang---osi hardware,1450285200,0
39,PWR-3750G-24TS-S,LIT0917033B,USEB,wh by Giang---osi hardware,1450285200,0
39,PWR-3750G-24TS-S,LIT092602K1,USEB,wh by Giang---osi hardware,1450285200,0
39,PWR-3750G-24TS-S,LIT081800TF,USEB,wh by Giang---osi hardware,1450285200,0
39,PWR-3750G-24TS-S,LIT074501E4,USEB,wh by Giang---osi hardware,1450285200,0
39,PWR-3750G-24TS-S,LIT083305TR,USEB,wh by Giang---osi hardware,1450285200,0
39,PWR-3750G-24TS-S,LIT081800QN,USEB,wh by Giang---osi hardware,1450285200,0
39,PWR-C2-640WAC,DCB1841B1S1,USEB,wh by Giang---osi hardware,1450285200,0
39,PWR-C2-640WAC,DCB1731B0AK,USEB,wh by Giang---osi hardware,1450285200,0
39,PWR-C2-640WAC,DCB1733B1T1,USEB,wh by Giang---osi hardware,1450285200,0
39,PWR-C2-640WAC,DCB1727B02E,USEB,wh by Giang---osi hardware,1450285200,0
39,PWR-C2-640WAC,DCB1734B0FJ,USEB,wh by Giang---osi hardware,1450285200,0
39,PWR-C2-640WAC,DCB1812B1GY,USEB,wh by Giang---osi hardware,1450285200,0
39,PWR-C2-640WAC,DCB1731B09F,USEB,wh by Giang---osi hardware,1450285200,0
39,PWR-C2-640WAC,DCB1731B0CC,USEB,wh by Giang---osi hardware,1450285200,0
39,PWR-C2-640WAC,DCB1727B07H,USEB,wh by Giang---osi hardware,1450285200,0
39,PWR-2911-AC,DCA1501R283,USEB,wh by Giang---osi hardware,1450285200,0
39,PWR-2911-AC,DCA1535R2K5,USEB,wh by Giang---osi hardware,1450285200,0
39,PWR-2911-AC,DCA1535R3FB,USEB,wh by Giang---osi hardware,1450285200,0
39,PWR-2911-AC,DCA1542R1YR,USEB,wh by Giang---osi hardware,1450285200,0
39,PWR-2911-AC,AZS151201RC,USEB,wh by Giang---osi hardware,1450285200,0
39,PWR-2911-AC,DCA1539R3GN,USEB,wh by Giang---osi hardware,1450285200,0
39,PWR-C2-250WAC,DCB1727D07V,USEB,wh by Giang---osi hardware,1450285200,0
39,PWR-C2-250WAC,DCB1727D080,USEB,wh by Giang---osi hardware,1450285200,0
39,PWR-C2-250WAC,DCB1727D07L,USEB,wh by Giang---osi hardware,1450285200,0
39,PWR-C1-1100WAC,LIT17170ESM,USEB,wh by Giang---osi hardware,1450285200,0
39,PWR-C1-1100WAC,LIT18380V1N,USEB,wh by Giang---osi hardware,1450285200,0
39,PWR-C1-1100WAC,LIT17170FZ3,USEB,"wh by Giang, Side damage---osi hardware",1450285200,0
39,PWR-C1-1100WAC,LIT18510U26,USEB,wh by Giang---osi hardware,1450285200,0
39,C3KX-PWR-1100WAC,LIT180203FD,USEB,wh by Giang---osi hardware,1450285200,0
39,C3KX-PWR-1100WAC,LIT17340AGH,USEB,wh by Giang---osi hardware,1450285200,0
39,C3KX-PWR-1100WAC,LIT17370T2R,USEB,wh by Giang---osi hardware,1450285200,0
39,C3KX-PWR-715WAC,LIT18420691,USEB,wh by Giang---osi hardware,1450285200,0
39,STACK-T1-50CM,MOC1805A197,USEB,wh by Giang---osi hardware,1450285200,0
39,STACK-T1-50CM,MOC1907A601,USEB,wh by Giang---osi hardware,1450285200,0
39,STACK-T1-50CM,MOL16010021,USEB,wh by Giang---osi hardware,1450285200,0
39,STACK-T1-50CM,MOC1907A5ZC,USEB,wh by Giang---osi hardware,1450285200,0
39,STACK-T1-50CM,MOC171800VW,USEB,wh by Giang---osi hardware,1450285200,0
39,CAB-STACK-E-0.5M,IPS007134,NIB,wh by Giang---osi hardware,1450285200,0
39,CAB-STACK-E-0.5M,IPS007133,NIB,wh by Giang---osi hardware,1450285200,0
39,CAB-STACK-E-0.5M,IPS007132,NIB,wh by Giang---osi hardware,1450285200,0
39,CAB-STACK-E-0.5M,IPS007129,NIB,wh by Giang---osi hardware,1450285200,0
39,CAB-STACK-E-0.5M,IPS007131,NIB,wh by Giang---osi hardware,1450285200,0
39,CAB-STACK-E-0.5M,IPS007127,NIB,wh by Giang---osi hardware,1450285200,0
39,CAB-STACK-E-0.5M,IPS007124,NIB,wh by Giang---osi hardware,1450285200,0
39,CAB-STACK-E-0.5M,IPS007126,NIB,wh by Giang---osi hardware,1450285200,0
39,CAB-STACK-E-0.5M,IPS007121,NIB,wh by Giang---osi hardware,1450285200,0
39,CAB-STACK-E-0.5M,IPS007125,NIB,wh by Giang---osi hardware,1450285200,0
39,CAB-STACK-E-0.5M,IPS007120,NIB,wh by Giang---osi hardware,1450285200,0
39,CAB-STACK-E-0.5M,IPS007115,NIB,wh by Giang---osi hardware,1450285200,0
39,CAB-STACK-E-0.5M,IPS007119,NIB,wh by Giang---osi hardware,1450285200,0
39,CAB-STACK-E-0.5M,IPS007117,NIB,wh by Giang---osi hardware,1450285200,0
39,CAB-STACK-E-0.5M,IPS007118,NIB,wh by Giang---osi hardware,1450285200,0
39,CAB-STACK-E-0.5M,IPS007130,NIB,wh by Giang---osi hardware,1450285200,0
39,CAB-STACK-E-0.5M,IPS007128,NIB,wh by Giang---osi hardware,1450285200,0
39,CAB-STACK-E-0.5M,IPS007123,NIB,wh by Giang---osi hardware,1450285200,0
39,CAB-STACK-E-0.5M,IPS007116,NIB,wh by Giang---osi hardware,1450285200,0
39,CAB-STACK-E-0.5M,IPS007122,NIB,wh by Giang---osi hardware,1450285200,0
39,CAB-STACK-E-1M,IPS007135,USEB,wh by Giang---osi hardware,1450285200,0
39,CAB-STACK-E-1M,IPS007136,USEB,wh by Giang---osi hardware,1450285200,0
39,CAB-STACK-E-1M,IPS007137,USEB,wh by Giang---osi hardware,1450285200,0
39,CAB-STACK-E-1M,IPS007138,USEB,wh by Giang---osi hardware,1450285200,0
39,CAB-STACK-E-1M,IPS007139,USEB,wh by Giang---osi hardware,1450285200,0
39,CAB-STACK-E-1M,IPS007140,USEB,wh by Giang---osi hardware,1450285200,0
39,CAB-STACK-E-1M,IPS007141,USEB,wh by Giang---osi hardware,1450285200,0
39,CAB-STACK-E-1M,IPS007142,USEB,wh by Giang---osi hardware,1450285200,0
39,CAB-STACK-E-1M,IPS007143,USEB,wh by Giang---osi hardware,1450285200,0
39,CAB-STACK-E-1M,IPS007144,USEB,wh by Giang---osi hardware,1450285200,0
39,CAB-STK-E-0.5M,IPS007146,USEB,wh by Giang---osi hardware,1450285200,0
39,CAB-STACK-E-0.5M,IPS007147,USEB,wh by Giang---osi hardware,1450285200,0
39,CAB-STK-E-0.5M,IPS007145,USEB,wh by Giang---osi hardware,1450285200,0
39,CAB-STK-E-0.5M,IPS007148,USEB,wh by Giang---osi hardware,1450285200,0
39,CAB-STACK-E-0.5M,IPS007149,USEB,wh by Giang---osi hardware,1450285200,0
39,CAB-RPS2300-E,IPS007150,USEB,wh by Giang---osi hardware,1450285200,0
39,CAB-RPS2300-E,IPS007151,USEB,wh by Giang---osi hardware,1450285200,0
39,CAB-RPS2300-E,IPS007152,USEB,wh by Giang---osi hardware,1450285200,0
39,CAB-RPS2300-E,IPS007153,USEB,wh by Giang---osi hardware,1450285200,0
39,CAB-RPS2300-E,IPS007154,USEB,wh by Giang---osi hardware,1450285200,0
39,CAB-RPS2300-E,IPS007155,USEB,wh by Giang---osi hardware,1450285200,0
39,CAB-RPS2300-E,IPS007156,USEB,wh by Giang---osi hardware,1450285200,0
39,CAB-RPS2300-E,IPS007158,USEB,wh by Giang---osi hardware,1450285200,0
39,CAB-RPS2300-E,IPS007160,USEB,wh by Giang---osi hardware,1450285200,0
39,CAB-RPS2300-E,IPS007161,USEB,wh by Giang---osi hardware,1450285200,0
39,PVDM3 -  16 ,FOC15191AK2,USEB,WH BU TUAN---| Model Note:V01|---osi hardware,1450285200,0
39,ISM-VPN-29 ,FOC17335Y4E,USEB,Wh by Trung---| Model Note:V02|---osi hardware,1450630800,0
39,GLC-LH-SM,AGS1025ADD8,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGS1015AEMW,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGS1024AA98,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGS1022AB73,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGS1029A10Q,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGT1101U0T4,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGS1016AB9U,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGS1015AD3C,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGT1102U273,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGS1029A10G,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGS1025ABD6,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGS1014AADZ,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGS0952A01R,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGS0931A0F0,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGS1010A2ZK,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGS1008A2EX,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGT1102U07K,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGS1017AC1V,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGT1046U3QV,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGS1012A3MP,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGS1032A77W,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGS1005A09A,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGS1003A0QE,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGS1015AD6Z,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGS1037A4GC,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGS1007A0NK,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGT1046U56J,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGS1040A082,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGS1032A5RA,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGS1025ADA7,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGS1040A089,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGT1048U18M,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGS1020AA1J,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGS1025ABDJ,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGS1025AC15,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGS0932A1M0,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGS1021AA21,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGS1016ABVD,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGT1101U0X5,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGS1004A1EA,USEB,Wh by Trung---osi hardware,1450630800,0
39,GLC-LH-SM,AGS1029A18B,USEB,Wh by Trung---osi hardware,1450630800,0
39,X2-10GB-T,DTY1548008Q,USEB,Wh by Trung---osi hardware,1450630800,0
39,EHWIC-D-8ESG-P,FOC17145YNR,USEB,"WH by Long,---osi hardware",1450630800,0
39,EHWIC-D-8ESG-P,FOC1634GG3W,USEB,"WH by Long,---osi hardware",1450630800,0
39,EHWIC-D-8ESG-P,FOC17415NGC,USEB,"WH by Long,---osi hardware",1450630800,0
39,GLC-SX-MM,FNS1006H0WP,USEB,"SMD.BOX.057; 10/12/2019
---WH by PAT---osi hardware",1450717200,1
39,GLC-SX-MM,FNS1006H0WM,USEB,WH by PAT---osi hardware,1450717200,0
39,GLC-SX-MM,FNS1006H0X2,USEB,WH by PAT---osi hardware,1450717200,0
39,PVDM3-16,FOC14410ZAE,USEB,"Wh by Giang, missing PID label---osi hardware",1451322000,0
39,PVDM3-16,FOC14410ZYR,USEB,"Wh by Giang, missing PID label---osi hardware",1451322000,0
39,PVDM3-16,FOC14370P1U,USEB,"Wh by Giang, missing PID label---osi hardware",1451322000,0
39,PVDM3-16,FOC14370MWP,USEB,"Wh by Giang, missing PID label---osi hardware",1451322000,0
39,PVDM3-16,FOC144110CJ,USEB,"Wh by Giang, missing PID label---osi hardware",1451322000,0
39,C3KX-PWR-715WAC,LIT191914T1,USEB,WH BY GIANG---osi hardware,1451322000,0
39,PWR-C2-640WAC ,DCB1909B0EK,USEB,WH BY GIANG---| Model Note:V01|---osi hardware,1451322000,0
39,PWR-C2-640WAC ,DCB1743B06U,USEB,WH BY GIANG---| Model Note:V01|---osi hardware,1451322000,0
39,PWR-C2-640WAC ,DCB1743B073,USEB,WH BY GIANG---| Model Note:V01|---osi hardware,1451322000,0
